YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
18155,66,8.47,0.0,0.0
48444,152,121.27,108.0,7.0
48444,152,121.24000000000001,124.71000000000001,186.0
48444,152,35.89,28.0,0.0
48444,152,50.4,49.0,0.0
8068,30,2.5300000000000002,0.0,0.0
48444,152,586.02,598.0,196.0
20175,75,5.44,2.83,0.0
32292,100,3.5500000000000003,4.0,2.0
46425,142,33.62,16.0,3.0
48444,152,549.03,550.35,0.0
48444,152,113.47,121.66,1.0
30269,107,12.56,5.83,0.0
48444,152,653.47,658.0,3.0
48444,152,76.28,63.83,0.0
48444,152,1013.45,916.99,12.0
34307,102,37.71,29.0,0.0
48444,152,647.77,646.9300000000001,0.0
48444,152,37.12,50.0,1.0
28250,82,22.2,9.0,0.0
46424,143,27.13,23.0,495.0
28263,84,3.91,0.0,0.0
10085,42,0.30000000000000004,0.0,0.0
20185,60,1.2,0.0,0.0
48444,152,15.950000000000001,16.0,0.0
24214,83,3.72,2.0,3.0
16137,64,21.16,11.92,0.0
2017,6,5.61,6.0,0.0
2019,1,0.17,0.0,0.0
16137,64,7.79,-7.0,0.0
22195,78,2.33,0.0,0.0
48444,152,61.4,57.0,32.0
38359,110,10.85,9.0,3.0
48444,152,67.73,52.0,0.0
48444,152,7.97,9.0,0.0
48444,152,161.37,160.66,5.0
48444,152,51.74,31.0,1.0
40365,130,7.06,4.0,0.0
6057,27,3.65,3.0,0.0
6051,21,1.24,0.0,0.0
48444,152,102.63,101.0,16.0
6051,32,0.4,0.0,0.0
48444,152,40.57,37.0,0.0
48444,152,36.08,38.0,5.0
12118,41,10.49,26.0,0.0
14120,56,1.77,0.0,0.0
24212,72,37.44,43.0,0.0
48444,152,54.86,24.92,0.0
10086,40,0.68,1.0,0.0
18155,66,38.12,38.0,0.0
12103,46,1.22,0.0,0.0
18155,66,12.11,0.0,0.0
48444,152,59.54,41.0,2.0
48444,152,163.09,156.96,14.0
22195,82,22.65,-0.08,1.0
8078,25,13.200000000000001,22.0,0.0
22193,70,9.709999999999999,7.0,0.0
28259,79,2.51,0.0,0.0
40370,146,72.25,85.0,1.0
48444,152,54.51,40.83,0.0
48444,152,1278.37,1200.66,1.0
48444,152,148.79,151.0,26.0
48444,152,43.81,52.67,0.0
24212,72,7.82,0.0,0.0
26244,63,247.67000000000002,287.91999999999996,489.16999999999996
20176,62,3.5300000000000002,-0.08,0.0
26231,83,7.37,0.0,0.0
32302,87,281.66999999999996,336.0,116.0
48444,152,172.18,176.1,0.0
48444,152,177.77,189.67,21.0
48444,152,880.73,889.52,65.0
20175,69,5.41,4.0,0.0
26231,79,17.59,9.0,0.0
44404,136,28.98,22.0,0.0
14129,49,1.6800000000000002,2.0,0.0
16138,58,2.19,0.0,0.0
20178,68,2.38,0.0,0.0
48444,152,235.0,240.0,123.0
20174,67,13.55,0.0,1.0
48444,152,33.89,26.0,0.0
48444,152,291.84,306.84,0.0
12102,51,21.25,0.0,0.0
48444,152,206.66,207.92000000000002,2.0
18155,66,33.92,14.0,0.0
8068,30,16.63,0.0,0.0
16140,51,4.4399999999999995,2.0,0.0
24214,80,5.78,0.0,0.0
12102,51,6.91,0.0,0.0
14120,57,2.5500000000000003,0.0,0.0
8068,30,9.5,1.0,0.0
44408,142,12.58,10.66,11.0
44405,140,14.01,10.84,0.0
48444,152,1743.84,1762.1100000000001,48.0
48444,152,98.47,95.0,42.0
24215,78,4.92,1.0,0.0
36327,106,68.21000000000001,57.99,0.0
6051,28,0.99,0.0,0.0
18159,51,2.52,2.0,0.0
18173,46,1.2200000000000002,1.0,0.0
34308,108,11.35,1.0,22.0
48444,152,87.12,81.92,102.92
44405,144,24.7,18.92,0.0
4034,15,0.68,0.0,0.0
18155,66,1.0,1.0,55.0
32290,106,6.35,2.0,5.0
14119,63,2.97,-2.08,1.0
46424,145,35.47,27.0,5.0
34308,111,3.35,2.0,18.0
40364,132,15.8,21.92,0.0
48444,152,435.5,428.65999999999997,0.0
48444,152,51.19,31.0,3.0
40368,121,37.94,26.0,0.0
12104,45,0.8,0.0,0.0
32290,88,18.169999999999998,7.0,0.0
48444,152,383.24,368.75,216.0
48444,152,40.89,29.92,0.0
30289,86,17.09,14.0,0.0
48444,152,353.77,363.76,128.0
14120,52,2.7100000000000004,0.0,0.0
48444,152,108.06,99.84,0.0
48444,152,96.91,108.0,8.0
2017,8,0.16,0.0,0.0
28250,82,25.24,0.0,0.0
20178,78,78.74000000000001,98.0,0.0
48444,152,282.73,294.67,405.92
48444,152,207.39,152.32,1.0
48444,152,368.5,353.0,0.0
28250,87,18.03,11.0,42.0
38349,108,33.12,69.0,0.0
44407,139,7.41,8.0,0.0
4038,3,0.44,0.0,1.0
20174,68,6.87,0.0,0.0
2017,6,0.34,0.0,0.0
48444,152,55.46,35.01,4.0
8073,16,0.61,-0.06,0.0
16137,65,12.24,0.0,3.0
38345,121,80.42,70.0,3.0
30273,111,8.31,2.0,0.0
48444,152,574.91,570.65,0.0
48444,152,63.35,52.0,68.0
24215,70,5.09,0.0,0.0
44404,136,56.36,35.0,0.0
48444,152,166.66,171.92,30.0
48444,152,50.54,50.0,1.0
48444,152,427.0,428.0,461.0
4040,4,1.18,0.0,0.0
10095,15,4.05,0.0,0.0
22206,79,404.35,567.0,0.0
10087,44,0.99,-0.33,2.0
18164,62,3.3000000000000003,1.67,2.0
48444,152,442.46000000000004,449.84000000000003,18.92
20178,75,3.06,1.0,0.0
10085,48,52.05,54.0,1.0
8080,20,24.68,0.0,0.0
6056,29,1.32,0.0,0.0
6059,15,64.31,77.0,1.0
32288,110,17.89,17.0,0.0
18155,66,55.02,35.92,0.0
48444,152,554.7,566.14,4.0
48444,152,171.88,182.92,4.0
48444,152,8.2,7.99,0.0
46427,146,15.21,19.0,0.0
20174,72,89.13,59.33,0.0
46424,145,34.95,17.92,4.0
38353,115,6.29,9.0,0.0
14119,63,3.73,0.0,0.0
48444,152,696.0600000000001,730.0,1.0
36326,111,35.95,-0.08,0.0
8070,23,0.68,0.0,0.0
48444,152,1001.12,997.49,1503.33
42385,127,57.04,56.0,0.0
48444,152,1737.82,1750.94,394.92
48444,152,347.71,347.5,547.92
46424,143,83.14,81.92,0.0
32288,106,13.66,14.0,0.0
46424,143,34.01,13.0,5.0
44404,136,390.93,380.26,351.0
48444,152,34.21,31.0,1.0
48444,152,1095.54,1079.82,464.0
2017,11,0.0,0.0,1.0
28253,96,4.890000000000001,1.83,2.0
10085,40,8.55,0.0,0.0
10099,31,27.310000000000002,68.0,0.0
40366,125,21.96,20.0,8.0
48444,152,937.58,939.16,141.0
48444,152,118.83,119.0,5.0
2017,6,0.75,0.0,0.0
8071,29,0.0,0.0,12.0
48444,152,178.19,188.33,0.0
12118,41,246.79999999999998,295.0,19.0
48444,152,92.74,95.0,1.0
18155,66,5.08,0.0,0.0
38348,117,13.76,15.0,0.0
46424,145,26.21,3.92,0.0
14119,63,2.72,0.0,0.0
32288,100,5.33,2.0,0.0
46424,145,48.76,34.83,103.0
14120,58,1.6,0.0,0.0
48444,152,968.99,967.11,92.92
36326,112,40.08,34.83,0.0
30283,85,47.769999999999996,48.0,0.0
10085,40,8.66,-0.17,0.0
48444,152,79.21,75.0,203.0
40368,121,10.85,15.0,0.0
40365,127,14.86,-0.08,0.0
38353,119,10.02,4.0,0.0
48444,152,38.21,40.75,1.0
48444,152,362.73,372.17,413.0
20174,70,13.32,3.0,1.0
24217,80,3.5700000000000003,1.0,0.0
48444,152,371.02,381.92,29.83
12102,51,11.8,0.0,0.0
42386,133,10.02,6.0,0.0
30275,99,5.92,3.0,0.0
48444,152,492.25,491.92,225.0
48444,152,488.79,502.76,25.0
48444,152,861.57,868.31,1.0
6059,15,11.459999999999999,42.0,0.0
48444,152,261.78,269.76,31.0
44404,136,87.9,87.84,12.0
28256,76,6.58,1.83,0.0
48444,152,343.08,326.67,40.0
26233,92,1.8399999999999999,0.0,0.0
42386,132,18.36,9.0,13.0
48444,152,157.22,170.0,0.0
38345,127,13.23,8.0,0.0
14121,45,1.84,0.0,0.0
44404,136,15.59,-0.08,0.0
48444,152,186.13,167.5,1.0
10090,31,0.72,0.0,0.0
16137,65,12.9,0.0,0.0
40365,123,21.99,16.0,5.0
28261,78,0.0,0.0,34.0
2020,1,13.87,14.0,0.0
40365,130,15.08,4.0,0.0
48444,152,119.1,121.66,0.0
6051,22,1.4,0.0,0.0
18155,66,9.45,7.0,0.0
24219,80,2.33,0.0,0.0
14121,48,2.18,1.0,0.0
10098,34,21.85,27.0,0.0
38347,114,16.94,1.0,0.0
48444,152,319.39,358.65999999999997,14.0
18155,66,2.33,0.0,0.0
44410,139,17.98,16.0,0.0
48444,152,78.85,76.84,3.0
42387,134,17.15,10.0,0.0
32291,97,12.66,10.0,0.0
30270,90,12.36,6.0,0.0
46427,146,18.43,31.0,0.0
46427,146,15.58,28.0,0.0
48444,152,382.75,391.33,1.0
20194,71,70.8,68.0,0.0
32288,109,10.87,2.0,0.0
4040,16,5.23,0.0,0.0
4036,9,0.0,0.0,2.0
46427,146,449.77,502.67,29.0
10099,31,4.74,6.0,0.0
18173,60,10.01,4.0,0.0
48444,152,283.90999999999997,281.76,103.0
32307,88,15.09,27.0,0.0
6060,19,10.42,1.0,0.0
22193,72,3.31,1.0,1.0
44410,139,514.05,583.83,28.0
10099,31,33.19,50.0,0.0
22193,73,5.44,0.0,0.0
18155,66,7.59,7.0,1.0
12103,43,1.02,0.0,0.0
48444,152,806.38,848.0,24.0
42387,136,155.61,158.34,2.0
8080,20,2.7199999999999998,2.0,0.0
16154,54,149.69,138.0,0.0
44404,140,40.51,35.0,0.0
12113,26,89.44,92.0,0.0
20194,53,264.39,273.0,1.0
14127,34,16.07,5.0,1.0
2017,6,1.02,0.0,0.0
2020,1,0.84,1.0,0.0
48444,152,127.25,117.0,21.0
48444,152,2961.56,2758.78,11.0
48444,152,34.46,43.0,0.0
2020,3,0.66,0.0,0.0
20179,90,116.67,150.0,0.0
48444,152,11.97,5.83,0.0
10099,31,58.440000000000005,88.0,0.0
44404,140,18.740000000000002,15.0,0.0
18155,66,26.78,3.87,0.0
4034,17,0.0,0.0,3.0
4040,16,10.030000000000001,17.0,0.0
48444,152,121.22,115.76,105.0
26231,79,30.39,0.0,0.0
30275,95,4.58,4.0,0.0
8080,20,5.11,8.0,0.0
38347,120,22.9,7.92,0.0
6052,21,3.2199999999999998,0.0,0.0
42384,133,22.33,6.0,0.0
48444,152,398.27,384.0,11.0
34308,118,6.51,4.0,4.0
48444,152,84.15,75.0,4.0
44404,142,28.32,24.0,5.0
28269,77,7.800000000000001,1.0,0.0
26231,76,13.25,2.96,0.0
42384,133,11.38,8.0,11.0
48444,152,131.62,139.15,46.0
48444,152,435.77,466.75,7.0
34308,110,18.82,15.0,0.0
48444,152,27.28,17.0,0.0
6059,15,23.8,52.0,0.0
48444,152,154.3,147.0,48.0
10099,31,14.780000000000001,32.0,0.0
12102,52,1.86,-0.17,0.0
48444,152,485.53000000000003,514.75,70.0
24223,94,109.95,246.0,0.0
48444,152,79.38,99.33,0.0
46425,143,48.06,104.0,16.0
48444,152,559.81,557.0,143.0
48444,152,416.97,407.92,433.0
32288,94,52.52,46.0,0.0
22213,76,601.18,554.0,26.0
32305,82,11.86,16.0,0.0
32288,94,43.19,32.0,0.0
46425,150,11.639999999999999,7.0,16.0
34325,89,31.6,52.0,1.0
12116,42,21.43,30.0,0.0
34325,89,21.52,17.0,0.0
22213,76,567.85,559.0,25.0
6060,19,4.91,1.0,0.0
22213,76,422.14,433.0,40.0
22213,76,422.59000000000003,424.0,48.0
38357,116,15.85,15.0,10.0
44410,137,66.35,70.0,0.0
48444,152,83.09,19.92,2.0
16156,58,53.019999999999996,74.67,1.0
18155,66,12.22,0.0,0.0
16156,58,50.07,69.0,4.0
40376,121,11.11,9.0,0.0
6060,19,6.1000000000000005,15.0,0.0
18155,66,55.45,58.16,7.33
48444,152,64.2,66.0,0.0
48444,152,1731.36,1683.98,20.0
14119,63,31.4,0.0,0.0
44406,131,18.94,17.49,0.0
48444,152,32.68,23.0,0.0
10085,41,0.96,0.0,0.0
48444,152,783.0699999999999,768.33,0.0
12102,53,1.48,0.0,0.0
32288,94,48.480000000000004,39.0,0.0
48444,152,33.4,39.92,0.0
40366,115,145.08,134.0,0.0
4038,13,0.34,0.0,0.0
6060,19,5.2700000000000005,15.0,0.0
48444,152,53.14,34.0,84.0
20174,73,42.769999999999996,13.83,0.0
48444,152,257.08,279.42,8.0
48444,152,86.45,87.0,0.0
48444,152,353.79,366.0,8.0
22195,83,2.88,1.0,4.0
48444,152,549.9399999999999,542.17,3.0
38345,121,8.25,8.0,0.0
6051,21,4.24,0.0,0.0
42384,133,22.75,2.5,1.0
26234,89,3.25,1.0,1.0
38345,126,26.17,19.0,0.0
18168,46,1.81,1.0,2.0
48444,152,484.63,502.84000000000003,14.0
44405,133,34.83,33.92,68.0
20174,67,5.02,-0.08,0.0
10089,41,1.6500000000000001,0.0,0.0
46424,143,27.94,20.5,84.0
14120,52,12.91,-0.08,0.0
44406,132,8.48,5.0,0.0
48444,152,32.6,33.0,109.0
48444,152,104.12,82.49,0.0
20174,71,16.69,19.0,0.0
42390,133,6.930000000000001,6.0,0.0
24226,47,103.19,80.0,941.96
18155,66,52.42,51.92,0.0
44406,147,22.240000000000002,14.0,0.0
26231,76,44.949999999999996,2.0,0.0
4034,17,0.6799999999999999,0.0,0.0
44404,136,88.61,77.0,125.0
46424,143,9.08,0.0,0.0
44404,136,70.97,45.0,22.0
2017,7,0.51,0.0,0.0
28262,72,3.91,4.0,0.0
48444,152,335.76,315.83,76.83
48444,152,997.55,938.64,23.83
46427,146,17.28,12.0,14.0
48444,152,1473.61,1431.83,782.67
44404,136,41.01,30.0,0.0
48444,152,35.480000000000004,35.0,3.0
44404,136,91.69,87.83,0.0
48444,152,217.22,210.0,325.0
14133,48,87.98,85.0,5.0
16137,65,8.94,0.0,0.0
16154,51,50.17,51.0,0.0
20174,67,25.13,15.5,14.0
22212,65,50.79,51.0,0.0
6060,19,26.560000000000002,42.0,0.0
18172,52,98.28999999999999,96.0,0.0
6060,19,37.68,60.0,0.0
6060,19,36.34,55.0,0.0
20184,60,1.84,3.0,10.0
18155,66,9.64,10.0,0.0
16146,62,50.35,53.0,1.0
48444,152,959.56,975.26,1402.68
40365,131,20.19,5.0,0.0
30276,112,1.54,0.0,50.0
2017,9,0.51,0.0,0.0
48444,152,122.2,128.92,0.0
40364,132,98.58,84.0,16.0
6051,29,0.49,0.0,0.0
2019,5,0.08,0.0,0.0
24223,67,3.04,3.0,0.0
48444,152,78.7,54.92,27.0
4034,17,0.32,0.0,0.0
42385,138,33.24,15.0,9.0
42387,130,46.11,48.0,0.0
46427,146,47.18,55.0,0.0
48444,152,2834.9500000000003,2710.7799999999997,251.82999999999998
48444,152,807.0,793.67,526.0
44406,131,312.67,280.83,25.0
48444,152,66.3,60.17,86.0
48444,152,188.51,195.5,131.0
18155,66,61.25,58.0,297.0
48444,152,47.510000000000005,32.84,113.0
46424,143,124.53,145.16,3.0
44404,136,70.49,42.0,33.0
48444,152,32.85,25.0,0.0
48444,152,111.29,99.92,137.0
48444,152,309.93,307.0,256.0
38353,119,49.28,72.0,0.0
48444,152,102.69,100.0,76.0
48444,152,71.44,56.0,108.0
18155,66,4.53,0.0,0.0
48444,152,9.8,8.0,68.0
36336,116,53.51,75.0,0.0
48444,152,110.69,108.25,243.0
8072,27,1.17,2.0,0.0
16150,40,1.21,3.0,0.0
48444,152,272.07,284.0,3.0
48444,152,154.97,155.0,114.0
18155,66,26.5,23.76,0.0
20181,66,0.97,0.0,6.0
48444,152,181.39,176.0,40.0
16138,55,2.09,0.0,0.0
36328,106,12.870000000000001,7.0,0.0
4034,17,0.0,0.0,18.0
24212,75,34.65,5.0,0.0
14120,55,2.73,0.0,0.0
6051,27,0.67,0.0,0.0
18164,61,1.31,0.0,0.0
48444,152,245.28,231.67000000000002,1.0
26251,83,6.92,8.0,0.0
6052,23,0.68,0.0,1.0
16140,55,1.61,2.0,0.0
48444,152,0.0,0.0,8538.88
30289,86,20.69,24.0,0.0
4036,13,0.08,1.0,0.0
36336,106,40.88,72.0,0.0
14119,63,15.08,0.0,0.0
32296,102,18.44,38.0,0.0
16138,57,3.86,4.0,0.0
30289,86,149.05,165.0,5.0
30289,86,84.18,104.83,0.0
48444,152,178.29,179.0,210.0
40365,130,4.1899999999999995,0.0,0.0
14121,47,5.569999999999999,7.66,0.0
8079,29,24.39,27.0,1.0
12104,45,103.34,120.0,0.0
42387,135,22.580000000000002,8.0,0.0
12103,48,1.46,3.0,0.0
48444,152,349.8,345.26,307.84000000000003
16138,55,2.16,0.0,0.0
14123,53,100.09,116.33,0.0
48444,152,158.73,155.0,156.0
12110,21,5.609999999999999,27.0,0.0
30289,86,166.95,151.92,8.0
4036,3,8.27,27.0,0.0
24232,80,35.4,56.0,0.0
2017,6,0.17,0.0,0.0
2019,1,13.87,14.0,0.0
38356,115,13.3,24.0,0.0
48444,152,1409.83,1424.47,2810.49
48444,152,8.0,8.0,19074.65
10091,20,17.009999999999998,27.0,0.0
34316,103,3.56,0.0,0.0
8078,31,7.75,14.0,0.0
48444,152,237.57,243.0,192.84
46427,144,4.97,0.0,0.0
26246,80,7.61,5.0,0.0
14123,52,3.23,0.0,0.0
48444,152,35.550000000000004,38.0,66.0
2017,6,0.41,0.0,0.0
48444,152,1069.99,1055.92,58.0
28257,87,4.59,9.0,0.0
48444,152,256.76,260.26,124.0
6055,27,8.32,8.0,0.0
14121,44,1.61,0.0,0.0
36328,120,7.28,0.0,0.0
22207,63,2.04,4.0,6.0
48444,152,441.09000000000003,449.92,78.0
14119,63,20.860000000000003,-0.12,0.0
46425,143,27.18,8.0,1.0
36326,115,10.17,9.0,0.0
48444,152,33.77,26.83,20.0
8068,42,1.05,0.0,0.0
36340,119,62.42,78.0,0.0
12118,41,45.8,127.0,0.0
8070,25,0.49000000000000005,0.0,0.0
22193,69,6.79,4.0,0.0
42390,130,19.84,20.0,1.0
40376,122,28.64,38.0,0.0
48444,152,85.74,76.92,51.0
46427,142,26.73,23.0,2.0
18168,65,2.88,3.0,0.0
6054,17,0.34,0.0,1.0
10085,40,2.5500000000000003,0.0,0.0
30271,100,12.06,1.83,0.0
16137,64,16.36,0.0,0.0
4034,17,0.16,0.0,0.0
48444,152,53.95,35.0,0.0
48444,152,44.03,25.0,0.0
44404,136,109.09,103.0,105.0
20193,47,52.43,69.0,0.0
46424,143,64.53,53.0,72.0
10086,42,1.1700000000000002,0.0,0.0
38356,115,25.8,42.16,0.0
38348,123,11.700000000000001,10.0,0.0
48444,152,382.64,404.0,3.0
48444,152,822.71,811.3199999999999,1.0
48444,152,59.01,60.0,0.0
40376,122,73.8,110.67,0.0
12104,41,2.25,0.0,0.0
12108,40,2.0,2.0,0.0
48444,152,254.14,258.65999999999997,0.0
44404,136,192.64,185.51,170.0
16138,60,18.950000000000003,20.0,0.0
28250,83,11.0,2.0,0.0
44404,136,282.32,271.33,174.0
48444,152,225.22,213.0,0.0
10099,31,10.01,54.0,0.0
8070,30,0.51,2.0,0.0
48444,152,206.72,202.84,2.0
48444,152,124.5,111.0,110.83
48444,152,524.8,542.42,4.0
16138,54,2.7,0.0,0.0
12106,46,2.21,2.0,0.0
48444,152,260.52,260.6,175.75
6051,21,2.53,0.0,0.0
42385,128,24.49,0.0,0.0
48444,152,1422.1100000000001,1517.09,30.0
48444,152,225.02,219.5,277.92
48444,152,1704.75,1555.3,8.0
48444,152,113.52,115.83,66.0
48444,152,615.0,616.1800000000001,1064.92
48444,152,96.0,97.83,12.17
44404,142,10.700000000000001,4.0,0.0
48444,152,728.52,703.0,529.0
48444,152,46.85,48.92,1.0
48444,152,2246.53,2233.34,341.67
48444,152,1732.48,1712.48,32.0
48444,152,1339.72,1347.15,2588.0
48444,152,1841.52,1823.48,4117.32
46427,146,28.09,36.0,13.0
48444,152,36.59,40.0,0.0
30269,87,4.94,0.0,0.0
48444,152,45.63,48.0,1.0
48444,152,23.02,23.0,0.0
48444,152,7167.47,7257.05,398.0
46424,143,5.19,2.0,0.0
10087,28,0.98,0.0,0.0
48444,152,53.5,27.0,1.0
48444,152,277.41,281.67,228.82999999999998
48444,152,544.37,512.66,1.0
44404,148,19.52,14.0,77.0
40364,132,6.12,2.0,0.0
48444,152,68.78,62.49,0.0
20174,68,30.59,24.84,1.0
40364,132,11.3,-0.08,0.0
44405,139,40.66,37.0,0.0
48444,152,57.88,33.92,0.0
40366,126,15.25,7.0,0.0
24229,69,0.0,0.0,26.0
34309,106,5.92,0.83,0.0
4034,15,0.08,-0.33,0.0
20174,67,19.77,20.0,0.0
48444,152,475.08,440.83,7.0
18157,74,7.630000000000001,16.83,0.0
48444,152,2408.67,2424.61,3237.5
40368,125,9.7,0.0,0.0
48444,152,871.02,912.83,6.0
48444,152,103.06,90.0,94.0
48444,152,11.39,11.0,0.0
48444,152,253.42000000000002,243.0,76.0
48444,152,642.8,645.66,449.83
48444,152,174.33,168.92,299.92
6052,22,0.57,0.0,0.0
2020,7,0.66,1.0,0.0
6060,19,12.54,3.0,0.0
42387,129,17.95,0.0,0.0
30289,86,168.92000000000002,178.0,5.0
48444,152,199.3,226.84,9.0
22197,83,77.52,38.0,0.0
38355,127,5.62,7.0,5.0
48444,152,0.0,0.0,9960.0
18157,76,64.51,8.0,2.0
22206,76,444.15999999999997,772.67,1.0
48444,152,143.75,135.83,115.92
44404,136,51.18,18.92,0.0
48444,152,447.72,455.0,21.0
48444,152,118.16,124.99,0.0
44404,136,92.73,85.0,0.0
10093,41,0.68,1.0,1.0
12115,31,0.0,0.0,11.0
48444,152,106.07,98.68,16.83
40365,122,15.760000000000002,-0.83,0.0
48444,152,204.82,212.67000000000002,133.0
6058,14,31.9,28.0,0.0
22201,68,13.809999999999999,29.0,0.0
38345,121,64.77,37.92,0.0
48444,152,295.62,274.65999999999997,20.0
26251,83,9.16,14.0,0.0
30271,102,8.25,6.0,0.0
28250,85,38.83,30.0,6.0
28251,105,4.92,3.0,0.0
32291,108,5.44,3.0,1.0
2017,6,3.19,0.0,0.0
38346,121,10.02,6.0,0.0
30275,90,4.930000000000001,1.0,0.0
28257,72,2.72,3.0,1.0
28270,80,5.58,6.0,0.0
20184,69,0.0,0.0,15.0
48444,152,1700.05,1708.85,174.0
24221,72,2.5500000000000003,1.0,0.0
32289,103,63.29,53.92,15.0
38348,115,11.2,0.0,0.0
36326,111,7.23,1.0,0.0
44404,136,12.72,12.0,0.0
42391,122,7.46,0.0,0.0
48444,152,14.58,26.0,0.0
36326,111,65.19,98.98,0.0
46424,151,11.34,7.0,0.0
48444,152,329.07,328.5,0.0
26236,81,1.8800000000000001,1.0,5.0
10087,31,3.56,0.0,0.0
48444,152,277.84,304.68,5.0
24212,90,34.65,34.33,0.0
18155,66,29.69,25.0,0.0
4034,18,0.17,1.0,0.0
48444,152,188.27,176.0,5.0
16137,64,4.58,0.0,0.0
18157,68,3.0500000000000003,4.0,0.0
40367,121,25.41,2.0,0.0
20191,50,72.21000000000001,73.42,0.0
48444,152,87.03999999999999,84.0,4.0
20174,67,45.269999999999996,-0.17,0.0
4034,17,0.0,0.0,2.0
48444,152,58.03,66.0,13.0
30289,86,33.79,27.0,0.0
42385,137,9.540000000000001,0.0,0.0
48444,152,25.96,17.0,0.0
46427,141,6.04,-0.16,0.0
34309,109,54.67,36.0,0.0
6051,21,1.01,0.0,0.0
6051,21,2.89,0.0,0.0
48444,152,61.96,59.0,0.0
44407,143,13.55,3.0,0.0
4038,12,0.08,0.0,0.0
8072,17,8.11,10.0,0.0
48444,152,643.57,664.76,954.0
26231,80,31.509999999999998,0.0,0.0
26232,79,12.44,8.0,0.0
16138,60,2.89,3.0,0.0
40370,117,11.120000000000001,0.0,0.0
18155,66,34.79,30.0,1.0
2017,8,0.04,0.0,0.0
40365,128,7.57,-0.16,0.0
22198,70,3.91,4.0,0.0
48444,152,52.71,95.0,2.0
48444,152,59.2,52.0,40.0
4034,13,8.42,0.0,0.0
20174,67,7.78,10.0,0.0
48444,152,337.7,331.33,0.0
20178,54,3.4299999999999997,4.0,0.0
48444,152,25.77,19.0,0.0
6053,21,0.17,0.0,2.0
12112,44,20.830000000000002,22.0,0.0
48444,152,35.37,24.84,0.0
48444,152,181.04,185.0,1786.46
48444,152,140.52,143.0,0.0
48444,152,276.88,287.0,5.0
34307,105,7.720000000000001,4.0,69.0
48444,152,369.68,376.76,325.0
14119,63,7.05,-0.08,0.0
48444,152,80.69,81.92,20.0
46424,143,96.71,100.58,38.0
18175,57,10.5,5.0,0.0
44405,134,24.23,17.0,13.0
8068,35,0.48,0.0,0.0
46427,146,1321.83,1394.1399999999999,15.0
30272,98,10.5,4.92,11.0
48444,152,1121.53,1176.3600000000001,70.0
48444,152,7.96,-0.02,0.0
32291,95,6.819999999999999,-0.67,2.0
48444,152,264.32,269.67,2.0
48444,152,1104.63,1129.34,392.0
46424,143,22.01,10.0,0.0
48444,152,4145.82,4015.48,81.0
32290,116,5.89,2.0,5.0
48444,152,127.42,144.0,0.0
48444,152,38.43,24.0,9.0
10085,40,1.7000000000000002,0.0,0.0
44405,137,19.240000000000002,20.92,1.0
48444,152,1677.94,1659.33,2289.49
48444,152,290.17,270.83,27.0
10085,48,1.38,0.0,0.0
14120,52,34.269999999999996,12.0,1.0
48444,152,347.47,351.92,2.0
12106,45,5.08,23.82,0.0
26231,88,15.860000000000001,9.83,0.0
48444,152,132.74,122.84,27.0
14137,50,107.99000000000001,161.0,3.0
30272,91,121.97,161.76,0.0
28250,81,255.24,240.75,283.83
48444,152,94.33,88.5,22.0
48444,152,135.33,192.82999999999998,0.0
48444,152,52.38,37.0,0.0
18155,66,84.7,105.0,0.0
48444,152,3585.53,3566.7799999999997,5260.76
36327,105,14.93,4.0,0.0
46424,145,75.38,89.92,70.0
40366,133,18.47,24.83,0.0
46425,148,29.78,24.0,0.0
36339,116,42.95,50.0,0.0
40366,127,12.64,6.92,0.0
38348,129,221.82,212.0,2.0
20186,45,13.42,25.0,0.0
48444,152,109.4,103.92,43.0
10087,39,1.85,0.0,0.0
18155,66,13.219999999999999,0.0,0.0
24232,80,19.49,15.0,0.0
8071,31,1.6500000000000001,3.0,0.0
48444,152,42.09,40.83,0.0
6060,19,7.13,4.0,0.0
42384,139,12.520000000000001,11.0,0.0
24219,78,1.84,2.0,0.0
28250,100,12.690000000000001,7.0,0.0
10085,40,6.050000000000001,0.0,0.0
22203,67,5.94,2.0,0.0
48444,152,752.48,747.9300000000001,972.6800000000001
34317,97,5.78,6.0,0.0
48444,152,32.89,21.759999999999998,4.0
18155,66,6.25,0.0,0.0
14119,63,13.98,0.0,0.0
48444,152,34.28,45.0,0.0
42387,123,81.03999999999999,19.0,3.0
40365,128,34.21,12.0,22.0
36334,102,9.32,5.0,0.0
24212,72,39.19,23.0,15.0
34317,109,49.1,81.0,1.0
8068,31,4.63,0.0,0.0
38350,122,21.91,21.0,1.0
18156,65,4.590000000000001,2.0,0.0
14122,42,2.7,1.0,0.0
48444,152,302.9,327.0,295.84
36326,112,33.5,16.0,0.0
18155,66,22.9,19.0,0.0
2017,6,0.25,0.0,0.0
8068,30,2.35,-0.08,0.0
36326,113,14.74,2.11,0.0
46424,143,1.36,1.0,440.84000000000003
46425,141,11.29,8.0,97.75
22211,64,5.92,7.0,0.0
42386,124,19.01,16.0,105.0
48444,152,443.81,460.51,7.0
40364,132,67.45,55.42,3.0
42384,133,16.13,-0.17,0.0
22213,76,225.2,222.0,1.0
36327,113,13.75,10.0,0.0
36342,101,50.55,51.83,1.0
46424,151,14.85,-0.22,0.0
